scenario,scenario_label,rep,u_mean,u_sd,u_skew,u_excess_kurtosis,u_q01,u_q05,u_q50,u_q95,u_q99,contam_share
N1,N1 Severe skewness,12,0.07178582007435894,1.1068464142535877,2.474658970712015,6.799124091614674,-0.7067920279885039,-0.7032808113848508,-0.352483271061257,2.464547730030912,4.568041022778025,
N2,N2 Extreme t3 tails,12,-0.09908325731747346,1.1013907798872031,-1.2723176645507546,14.893545412671752,-2.9696766193950683,-1.5421531998383413,-0.08101396525874034,1.4706068578836768,2.3896976634805265,
N3,N3 One-sided contamination,12,-0.10715928955400264,0.8597759920965311,3.7760787384325796,25.375691491033823,-1.584916774643619,-1.1461229642625537,-0.10994046220009118,0.7785795020596594,4.879618711227755,0.012
N0,N0 Normal,13,0.05741067107833292,0.9554923672340411,-0.22111478707958057,0.1831345575430814,-2.2335866907609696,-1.5921890644339718,0.09377586952733313,1.6261398550699397,2.1754265214498174,
N1,N1 Severe skewness,13,0.06655818004873877,1.1718745736986982,3.385005992557209,17.358569477091322,-0.7069503648396902,-0.7041361061550074,-0.3646607533018509,2.40552960707332,4.9593520119813785,
N2,N2 Extreme t3 tails,13,0.0311183334917796,1.0328752705049196,-1.1205933558758183,21.650576594776613,-2.22760417208959,-1.3549869839380433,0.006681878644533466,1.51143153909805,2.989824404555773,
N3,N3 One-sided contamination,13,-0.012143354119708669,0.9341982201134937,3.7555427203538585,20.72608312045683,-1.2760526413711333,-1.0574465546508534,-0.13272822897511047,0.8949699415143104,5.1426307171575445,0.018
N0,N0 Normal,14,0.023057996482214946,1.0281473367466445,0.022667917893269888,-0.1708968423228714,-2.1809619986234035,-1.772270671841863,0.021100973105883686,1.7797078814433545,2.3352647351687645,
N1,N1 Severe skewness,14,-0.01900085179227392,0.9636398106220294,2.694697863529316,9.780907385320898,-0.7068150510783555,-0.7036983314583557,-0.41190032703879326,1.9881912637642047,3.620752796181739,
N2,N2 Extreme t3 tails,14,0.11221565205087859,1.6715137873120134,11.932254609473151,203.33285171574843,-2.2669774254740065,-1.2176749830640083,-0.04341283420188222,1.4081910606086447,3.8688978764895774,
N3,N3 One-sided contamination,14,-0.006161066485084249,1.0329938487662658,3.4107555953095123,17.737569122645255,-1.591672122661722,-1.2326339293533315,-0.11145347394252782,0.9775665673637852,5.43923078248364,0.022
N0,N0 Normal,15,-0.11197752911550928,0.9857272562872904,0.022910150380364768,0.032301084718739936,-2.6267806505919777,-1.6305726018007802,-0.10967840132275744,1.4813159926214268,2.270969011768142,
N1,N1 Severe skewness,15,0.041273554659044906,1.063424553823802,2.5518559071535445,8.37433418497257,-0.7065753965852114,-0.7021491583883364,-0.3640749892127825,2.328296075272377,3.8594038634341676,
N2,N2 Extreme t3 tails,15,-0.0766699247110908,0.8977458527171432,0.44446322938792376,6.642386861313669,-2.617432820844348,-1.4002665871588542,-0.038396429035484646,1.2102745143186304,2.261466595029455,
N3,N3 One-sided contamination,15,0.00886054045499921,0.9651623173767384,3.841616044779679,22.00378294287416,-1.3614378810782604,-1.0345772607885706,-0.0490169209297395,0.9567895897285371,5.50931669308585,0.018
N0,N0 Normal,16,-0.018109261345021412,0.9918663984285748,-0.35684092217487196,0.33186646004832276,-2.137347373565024,-1.787533978389604,0.03838787840355651,1.4771159592998293,2.0429390869705593,
N1,N1 Severe skewness,16,0.05362159284487396,1.0035723040569493,2.576404783885326,8.583477943647075,-0.7070079185512145,-0.7047956291139773,-0.3281388074219769,1.8845949386727867,4.400302415373386,
N2,N2 Extreme t3 tails,16,-0.014795406179652833,0.9060499391830212,-1.5891708957477066,14.981301158437287,-2.4438061740570993,-1.4226350573757252,-0.007563033716123043,1.2267533671431101,2.3861720569346367,
N3,N3 One-sided contamination,16,-0.007354327210254011,1.1082150643373143,3.585145778207924,16.703651584790883,-1.476743813005673,-1.0678402836377414,-0.1750574352015507,1.0147601445584165,5.875152870104167,0.026
N0,N0 Normal,17,0.026046900937783987,0.9415422792161643,0.10820562357331244,-0.020353048648892536,-1.9733810011674175,-1.4849623115981128,0.0017510138331567086,1.5832597538748365,2.2197089761128708,
N1,N1 Severe skewness,17,-0.0030937838282517767,0.9799471665240205,2.321059624999686,6.351344411825131,-0.706952120418548,-0.7036777513507791,-0.4183193055522687,2.019325444117441,3.474043355197413,
N2,N2 Extreme t3 tails,17,0.01872036701339886,0.8588008745609834,-0.30775799310302565,4.352468061810307,-2.37514204021007,-1.3116370440465495,0.03131949784452276,1.2255298947499644,2.4468544260064142,
N3,N3 One-sided contamination,17,0.022698535481200596,1.0307193101593384,3.3685230415520775,16.253950244455318,-1.4901287889398065,-1.0985893570982495,-0.07366584854520448,0.956529196614944,5.492511940702257,0.024
N0,N0 Normal,18,-0.04595555982651038,0.9942783598124122,-0.028480977508638206,-0.16673756837079567,-2.3480200824477833,-1.6946276763822028,-0.03638088116207721,1.6002247588243148,2.1685878663472615,
N1,N1 Severe skewness,18,-0.014525247601770904,0.9580861854986017,2.415417118728827,7.454945219693023,-0.7067772729948999,-0.7030616233665967,-0.42090297049416175,1.9240317008357473,3.7435314100667085,
N2,N2 Extreme t3 tails,18,-0.015871888972032754,0.9740431194628426,-2.1334798899499354,28.150837644588396,-1.9827846398056845,-1.2800526779796193,0.008441377577138578,1.1706053572842867,2.0893855420792953,
N3,N3 One-sided contamination,18,-0.05310403920108325,0.8728404571736331,3.466168884981134,22.120865887819626,-1.5808537656547468,-1.081512627578957,-0.11362515546475128,0.920219619452213,5.051116947780609,0.012
N0,N0 Normal,19,-0.01967341465498901,0.9555564774784144,-0.18808450026624932,-0.1465242413283021,-2.312933212768534,-1.6377148221280726,-0.022766190268205665,1.4414201444524761,2.0003400369218434,
N1,N1 Severe skewness,19,-0.004716499514574831,0.9084803475098591,2.733262054046938,12.130427817690197,-0.7070116773221973,-0.7039721118352283,-0.3248492261881342,1.845259640479678,3.296599891645565,
N2,N2 Extreme t3 tails,19,-0.06592348811264313,1.0047966691771077,-1.548516834198854,11.30944931068355,-2.586736164230111,-1.5748922234766103,-0.02127751648854904,1.2976131559310955,2.267397378783409,
N3,N3 One-sided contamination,19,0.02905488664349962,1.102329444519937,3.330566110879315,15.232238974551567,-1.552005224061979,-1.1331682304794382,-0.09311716333656078,0.9331368049897526,5.729760144100063,0.026
N0,N0 Normal,20,-0.030466656213856805,0.983555512283047,-0.2387383457927751,-0.20338872617527892,-2.331448070529812,-1.789257486293741,0.029990300777405506,1.5073563578625089,1.99431013116969,
N1,N1 Severe skewness,20,-0.08609174590012435,0.9192585461053051,2.7621772793125037,9.606729153459357,-0.7067863947672929,-0.7035510346748611,-0.4465803325992952,1.7995567059157813,3.6646256400183783,
N2,N2 Extreme t3 tails,20,0.000416269638590741,0.9534129710124667,0.8286551339431858,7.758349430467449,-2.687269967749951,-1.4068812389281993,0.0017896314829416722,1.3525344508855388,2.9171147163039173,
N3,N3 One-sided contamination,20,-0.06922983594074175,0.8069168302011904,3.5587913320829814,24.612143267837627,-1.3950206499381768,-1.058520183678525,-0.11995829002772859,0.8420034782198544,1.8826211573303224,0.01
N0,N0 Normal,21,0.013677781446666539,1.0212091673634436,0.002891802517212085,0.04382993963317583,-2.413769458136692,-1.661941969169386,0.04702262881457728,1.7273123547562037,2.2538348960003023,
N1,N1 Severe skewness,21,0.015641155392276125,0.9552235038430443,2.456674258174528,9.102657799832373,-0.7070390178112352,-0.7053458637546646,-0.34705158068686803,1.9321248833610567,3.345730123906628,
N2,N2 Extreme t3 tails,21,0.05373694797528205,0.8824402691018626,1.2228380769509664,6.1025746113003105,-1.987134247900956,-1.2368697768781056,0.004919267787968394,1.4395854890201885,2.3756195112501337,
N3,N3 One-sided contamination,21,0.026692794147381436,1.1052655540867544,3.4743670916720384,15.65434219702486,-1.4159183516825793,-1.081524980482026,-0.13193615403423736,1.0950669200187564,5.674497105695261,0.028
N0,N0 Normal,22,-0.007367461319660538,1.031571097104759,-0.08529355665883483,-0.13932371717500347,-2.5090518203669245,-1.724377741640798,-0.02296930617798415,1.6649241047622674,2.2609357544456605,
N1,N1 Severe skewness,22,0.08181279101818992,1.14842169636673,2.9619567567560727,12.260701614030106,-0.7070649836435028,-0.7056752970611153,-0.3209169223311678,2.3335201949428686,4.655840881743619,
N2,N2 Extreme t3 tails,22,-0.1272400416462501,1.407330796970288,-3.914183681196283,58.48766865646146,-3.0713041114962976,-1.6190184483126084,-0.024458634842125907,1.1185739274442779,1.8718772341766512,
N3,N3 One-sided contamination,22,0.01201196071728086,0.9567341634540776,3.7229586851170917,21.005923182954664,-1.4640751712852806,-1.0424120698029289,-0.08497207713015362,0.9693210736545498,5.798475406332437,0.018
N0,N0 Normal,23,0.07764933655658338,1.0163753263567612,-0.16189691590567498,-0.08471073508291749,-2.34610508689355,-1.7262968973488955,0.08499546181861792,1.6879495708802859,2.3008615119443974,
N1,N1 Severe skewness,23,0.0642602226730239,1.0584823143093274,2.6670455963405475,10.186934627537783,-0.7069658710454205,-0.704385308426782,-0.33375495478433126,2.1712457703624835,3.594631474140724,
N2,N2 Extreme t3 tails,23,0.0698898211886308,0.8791574956995472,-0.6085765040771312,7.319639585411425,-2.454474910116153,-1.183693611132076,0.09447921001127389,1.4047815882271153,2.2685046592062044,
N3,N3 One-sided contamination,23,0.01692606215287684,1.0659873755944345,3.599260251149022,18.12405117927488,-1.5285610378315706,-1.0676501084728645,-0.12389245122454856,1.0692037288710556,5.723966705832434,0.022
N0,N0 Normal,24,-0.06676830343285843,0.9997975221977926,0.07233254001310045,-0.03571867971178477,-2.3065063014211034,-1.7734968098327184,-0.0592944201471053,1.4851817160202492,2.2234767841307432,
N1,N1 Severe skewness,24,-0.02454215681558862,1.0385920191894364,3.8189506700729363,23.48496090884199,-0.706911099990371,-0.705319764560881,-0.38702290904080294,1.7868153268898697,3.6933466757501217,
N2,N2 Extreme t3 tails,24,-0.04229923375702854,0.9388230588838922,-1.7755209577704518,17.599289565262893,-2.1358160099098056,-1.4440481556239895,-0.002815339268570822,1.2016391228967747,2.3374233349699085,
N3,N3 One-sided contamination,24,-0.05538813693977513,0.9369191680341268,3.6704045074030027,19.891226524173895,-1.306175766036347,-1.0666841211828324,-0.16605723034919034,0.8983524062174623,5.442697309242643,0.018
N0,N0 Normal,25,-0.021379172814178254,1.0158941638493881,0.035957978322614,-0.12416647527549873,-2.1608430566644623,-1.5802066085599658,-0.036804820886449124,1.63274496944598,2.2739592581657875,
N1,N1 Severe skewness,25,0.08746915469436646,1.1510785607354725,2.95676866939245,14.702702830894335,-0.7071001531964662,-0.706318366461053,-0.36068782489663553,2.5730648338364386,3.6181667407932783,
N2,N2 Extreme t3 tails,25,-0.038217218742595635,0.9860899341895973,0.5713346509580004,14.692447245903445,-2.5918384980323665,-1.4455756423203252,0.014294136451012084,1.2678544277806403,2.0116417747822912,
N3,N3 One-sided contamination,25,0.04849032741381642,1.1720488906284638,3.5763563390416615,15.33479196543049,-1.4437152324278266,-1.04600826085969,-0.12174655025044051,1.0364855567356788,5.917414431251289,0.032
N0,N0 Normal,26,0.03466413617401082,0.9914632414020335,0.001171652076345964,0.016639254638844747,-2.208848062916577,-1.6582796321809816,0.01854963949577222,1.6681462299119199,2.2343954867851687,
N1,N1 Severe skewness,26,-0.02390308966258914,0.9610392547455195,2.3239620349054193,6.403300603703766,-0.7068152785107429,-0.7046409357318553,-0.4378820894830352,1.8839037470121938,3.565724384201439,
N2,N2 Extreme t3 tails,26,-0.004708956674705138,0.8913412775424262,0.18947621664965078,7.480955199536005,-2.901433546921699,-1.2825274683566812,0.008818324503296861,1.219110978277043,2.952723823546198,
N3,N3 One-sided contamination,26,-0.007024697309609365,0.9864700580220445,3.8148854108032864,20.474041618710938,-1.3919036091073078,-0.9972794993104662,-0.11614744514660269,0.9047107541019884,5.6854052681050025,0.02
N0,N0 Normal,27,-0.017709948879686025,1.0477205013915207,0.05610289200330892,0.13370575437472976,-2.4094966021730406,-1.7211470824590027,0.00874632735194263,1.6856815351749421,2.54859415181308,
N1,N1 Severe skewness,27,-0.0812361375196376,0.8666283053746526,2.371295403929808,6.462511850093097,-0.7069588220708346,-0.7048399551107996,-0.42598976511534115,1.7482021806091752,3.5730118901407484,
N2,N2 Extreme t3 tails,27,0.057491030810789746,0.9056693682416037,1.1781961664773888,12.594673503447003,-2.181405984531471,-1.3714316814721135,0.03257267878897255,1.3230554117950482,2.5498553185628032,
N3,N3 One-sided contamination,27,0.039914948766596806,1.0336533529917293,3.602170113964258,18.277613418482694,-1.4765370389208192,-1.0239407678583419,-0.09718362424722221,1.044059119983854,5.798427603891005,0.022
N0,N0 Normal,28,-0.10097786073237817,0.9782456270118383,-0.08947900749557319,-0.1012496384556445,-2.543476132897134,-1.668817216994021,-0.1528111618887308,1.4709246059805272,1.9119394206710059,
N1,N1 Severe skewness,28,-0.02846689461172037,0.9154970036057016,2.658407613860288,10.065881947826986,-0.7070689844489734,-0.7048193127028454,-0.40079591467503184,1.7021545497305888,3.622280554416312,
N2,N2 Extreme t3 tails,28,0.016723236034606882,1.0694977640445706,0.9428386476195715,7.092713439902454,-2.4865449866499745,-1.4841623490169356,-0.049968525294334556,1.6366338284471273,3.6166155921146474,
N3,N3 One-sided contamination,28,-0.017946318073666184,0.9503150472181568,3.465776255800435,18.440399866175735,-1.4613914857602268,-1.0403908092539875,-0.11810884109117815,0.9102264668273669,5.398405812596846,0.018
N0,N0 Normal,29,0.009682310763214125,0.9866302243448798,-0.0033740894592946516,-0.029405828912688392,-2.049157420310252,-1.6288296187431313,-0.0026111718957640964,1.611477983656875,2.154430122139568,
N1,N1 Severe skewness,29,0.08755679158554557,1.1516306893167756,2.4413675581772516,6.639801934536866,-0.7070586770426752,-0.7039847466837217,-0.37721329655034097,2.630562091278914,4.772020376136506,
N2,N2 Extreme t3 tails,29,0.010632128494843794,1.0210791655672204,0.13625877466247266,6.635213477954585,-2.635334895136022,-1.4479554825494938,-0.005956366143812423,1.3951261433995819,3.1923394033168164,
N3,N3 One-sided contamination,29,-0.010549098228855275,0.9659945064326265,3.797472295948163,22.52879189141321,-1.498983775428523,-1.0386229253335195,-0.09795997444364321,0.9417717869009901,5.63306789763712,0.016
N0,N0 Normal,30,0.054612380529619614,1.0183782951694036,0.08170450706401959,-0.005651843073186669,-2.2329786970629653,-1.4982627328992797,0.03486724086433551,1.793100848616854,2.4070947008340275,
N1,N1 Severe skewness,30,-0.037207252899825245,1.0158968647375497,2.8236454209743016,10.084532721458727,-0.7069583465378417,-0.7025348623242273,-0.45465173434915246,1.899227529545376,4.152856618814413,
N2,N2 Extreme t3 tails,30,-0.03449177612184623,0.9421773929120234,0.8819343907423899,12.985470093290049,-2.4414378790595412,-1.7163628850651884,-0.012674814152982843,1.2958749958732674,2.2803510007898744,
N3,N3 One-sided contamination,30,0.03216971358434733,1.09014545848361,4.045572407020206,20.554995183603925,-1.3337410337256213,-1.0311811950266891,-0.09519071700736237,0.8916655603362509,6.160926643465681,0.024
N0,N0 Normal,31,-0.0349373963672639,1.0440882169910735,0.07476742589219272,-0.2682789273869539,-2.156564625849615,-1.6836100391719524,-0.07247391505718302,1.7379321347428867,2.3562073532180654,
N1,N1 Severe skewness,31,0.03552424248672881,1.0481138288444338,2.4746910136063587,7.1642833966801795,-0.7069528434181755,-0.7020709543421769,-0.3823937801296562,2.2811150221339567,4.9441302531316795,
N2,N2 Extreme t3 tails,31,0.04551806475597277,0.950971732908195,1.4940710050538772,11.241853719227157,-2.238051948015153,-1.379361461269519,0.023371650133932498,1.3705449064075135,2.2091394235148223,
N3,N3 One-sided contamination,31,-0.08008994569280212,0.8778231648975826,3.6046645157619928,23.400788085668516,-1.5410231442905986,-1.1088484032054835,-0.13028952645607972,0.9043326692352429,5.077777307428456,0.012
N0,N0 Normal,32,0.0074266854854594475,0.9809576300490579,0.0552617659786473,-0.41094137395129104,-2.144588281014494,-1.575727467623961,-0.03680291735176863,1.675616094682031,2.1430038216896645,
N1,N1 Severe skewness,32,-0.01220892344265906,0.907697791380359,2.452697365995254,7.9991164389765785,-0.7070268437720375,-0.7059189561691592,-0.35176216911401437,1.7223286396544897,4.053259743833314,
N2,N2 Extreme t3 tails,32,-0.010630537646703448,0.9911835364132467,-1.274218185086128,12.528816925449714,-2.365431318197522,-1.4434063316492978,-0.014756299246185954,1.520810246227947,2.6796003786405977,
N3,N3 One-sided contamination,32,-0.029246931587091383,0.8975898552223668,3.459755653163762,21.093942265330952,-1.4866171155593026,-1.1089317534994039,-0.08940096455349664,0.9097370601753306,5.0676172073096195,0.014
N0,N0 Normal,33,-0.0050533076316323,1.0342154933063297,-0.0031243791304064812,-0.17358250149594845,-2.4211805932520005,-1.7651877614740428,-0.0572910387549376,1.6672868143349848,2.3136776529726637,
N1,N1 Severe skewness,33,-0.047826352849540156,0.9469299853301051,3.2992352562881138,18.799479972906948,-0.7065317734610556,-0.7030711822710212,-0.4099768082730094,1.6921479108852582,3.310756916503403,
N2,N2 Extreme t3 tails,33,-0.026049577057283408,0.981649186981739,0.10616668652149977,4.67453339092319,-3.241532333492047,-1.4516313389701172,0.004953694275382068,1.4191749959095417,2.47245311600518,
N3,N3 One-sided contamination,33,-0.02730925106886554,0.9780322077409874,3.784409397088004,19.74389681453576,-1.4607417752353453,-0.9974832134189464,-0.10896180392174949,0.8183031015606549,5.322708281792075,0.022
N0,N0 Normal,34,0.025793168812404225,1.022732330171704,-0.02009178156142326,0.4071100535156966,-2.5534199320508626,-1.6130814093363768,0.04627316104652551,1.661029447208607,2.718584781935077,
N1,N1 Severe skewness,34,-0.03351724751459049,0.9092000938216124,2.7467908296526975,11.583536839913453,-0.7063985959219193,-0.70241829745395,-0.36984471242095596,1.6025692742563238,3.1750710022336768,
N2,N2 Extreme t3 tails,34,0.021036439141007914,0.8635950587969202,-0.09243676109252912,2.8217532856444105,-2.752776171971889,-1.380939354936508,0.02813990748418775,1.378852071541961,2.292212256357404,
N3,N3 One-sided contamination,34,-0.016398162575729312,0.9581830038930076,3.8505233600519393,21.543349847931403,-1.45359298077281,-0.9742031330097338,-0.13188797373682243,1.0282464328390601,5.481576512723537,0.018
N0,N0 Normal,35,-0.007751576981676188,1.0307431648951852,0.10898779709207383,-0.1299929236245787,-2.244881271368853,-1.6792656300778968,-0.01400178981297557,1.7675085373447277,2.51782447484546,
N1,N1 Severe skewness,35,0.03461860457861745,1.1128004063598174,2.853739748320159,10.735913353667573,-0.7070766845474327,-0.7062054420181795,-0.39171605028794154,2.4430358776061625,4.423161439017789,
N2,N2 Extreme t3 tails,35,0.05860951492266294,0.9300725467366581,-0.018497544803677924,5.776786622410738,-2.4182847561224747,-1.3359389323697728,0.030722216759272523,1.511723249866183,2.349956147819686,
N3,N3 One-sided contamination,35,-0.0791775874131102,0.8629129316665332,3.469679996816755,21.857067563673194,-1.4906343214196167,-1.1277793663642484,-0.15271542061122673,0.8485394485003761,5.470832061210313,0.012
N0,N0 Normal,36,0.007718836117097483,0.982178712579977,-0.211762259823881,0.11224145993293133,-2.5828726690117,-1.6285857513343767,0.06778377146872114,1.5412403663985603,2.1504882485768517,
N1,N1 Severe skewness,36,0.007357522308186219,0.9285781742456342,2.0059911115424067,4.360477401523676,-0.7068047871224017,-0.7033356655976746,-0.3760169771533439,2.03133405683204,3.2919398559959405,
N2,N2 Extreme t3 tails,36,0.017804242362567002,0.8843574114753685,0.08920631369307307,6.304942515468056,-2.4346524210971405,-1.490637186573489,0.05461142325820392,1.3125875572551038,2.006381052374194,
N3,N3 One-sided contamination,36,-0.02638819921027381,1.0200217358525183,3.6056324782651785,18.3901206794611,-1.5179037809512619,-1.0757734667353045,-0.13643378043385285,0.9343405850681341,5.601912369176999,0.022
N0,N0 Normal,37,0.06972052834978945,0.9595739746459176,-0.08546173371797107,0.2728811353546887,-2.3407660529849372,-1.3884300520767257,0.09114211798575819,1.6142584832982654,2.193077024862225,
N1,N1 Severe skewness,37,0.005781948183291751,1.1371654970777363,5.63631015739072,56.61563294722401,-0.7067919133512199,-0.7035807590663338,-0.37409061206209937,1.7061622985328664,4.0438303966342755,
N2,N2 Extreme t3 tails,37,0.003534716798999707,0.8651190819487111,-0.15529660718658161,2.908476344085419,-2.1872512495647287,-1.2793239192591657,0.03283192066052318,1.4276480609004916,2.4515331782404375,
N3,N3 One-sided contamination,37,-0.08361593649221542,0.7775255809129549,3.4877353745856436,25.09790238228751,-1.3066152376651508,-1.0672006264277436,-0.1080033642158352,0.8095527773116324,1.371323834939921,0.008
N0,N0 Normal,38,-0.010379705561583977,1.008467899784339,-0.05171916850375502,-0.11927752085446253,-2.3389722381884646,-1.7112776249148272,-0.021612920775961143,1.6365360900736319,2.1734843938098645,
N1,N1 Severe skewness,38,-0.034527630691111734,0.9103278746664301,2.483213566860377,8.167099895947176,-0.7067955812856769,-0.7037583166598795,-0.39447135926903465,1.7959209792348345,3.8666727505763636,
N2,N2 Extreme t3 tails,38,0.036837374724623756,0.8691979900261836,0.39735228420280017,7.089948802312097,-1.9093567891470276,-1.222991052300798,0.05178901784355838,1.3033790663053515,2.555697773286411,
N3,N3 One-sided contamination,38,0.01670503847901005,0.971112807626419,3.5980056919037122,19.41832478439436,-1.4146516668836313,-0.9458345329098666,-0.0758983408600046,1.0019819872462314,5.804301165357639,0.018
N0,N0 Normal,39,0.009471824749579718,0.9698001514545901,-0.06166638871855571,-0.1516337447811451,-2.1268233271003782,-1.6537960776918457,0.07140968582952106,1.5997848471976202,2.21255608469396,
N1,N1 Severe skewness,39,-0.002850498029051998,1.0707565947134916,3.55079476646728,21.982753812244468,-0.7070171087267852,-0.7054209808228191,-0.452535499799701,2.119656111517803,3.740926523614996,
N2,N2 Extreme t3 tails,39,-0.03858411377832168,0.9312932167668544,0.32012137949593156,6.172553379438183,-2.9382939900186074,-1.4901629493091204,-0.03440912369348093,1.2625298591133203,1.9566019983041707,
N3,N3 One-sided contamination,39,0.011253569160663978,1.0140704815519275,3.8534027680192384,20.908826414485354,-1.3352362203958885,-1.0379253415433685,-0.07504836061458112,0.9364090308363517,5.718910010491953,0.02
N0,N0 Normal,40,0.020226968499397726,1.0185643809230513,-0.04785095711886052,-0.22024261459627548,-2.328767954457014,-1.674501599486285,0.006055154311279754,1.6958038106760325,2.2669493452853704,
N1,N1 Severe skewness,40,-0.03805095641589171,0.9217803834319426,2.262980235615217,6.010469461219815,-0.7069580513348144,-0.705594402204421,-0.41392424466432753,1.979854970578162,3.30393686427951,
N2,N2 Extreme t3 tails,40,0.003919779617409557,0.9442257194012433,0.19648724487557478,9.14959171670161,-3.007062479948882,-1.4711690007741365,0.018153621264226233,1.3154421776711942,2.0553807714401073,
N3,N3 One-sided contamination,40,-0.001890902392727213,1.0811014625079227,3.6072334775382675,17.75527530625183,-1.6693557610591188,-1.170736226059207,-0.13187926922912652,0.8613369823521171,5.944707153663012,0.024
N0,N0 Normal,41,-0.011784359722577374,1.0059077132997252,-0.12447080068644825,0.08690672692076706,-2.4043545615185478,-1.6837142011295934,-0.0008803922154044669,1.600825118877904,2.0804548136149,
N1,N1 Severe skewness,41,0.011801084404828473,1.0598946708632182,3.3990438520826305,19.556259942358857,-0.7070733622620939,-0.7054262794679996,-0.3851745714632794,2.1615584433198265,3.3593839536737424,
N2,N2 Extreme t3 tails,41,0.11889236816904984,1.1119208020327407,5.396492188531162,70.64436222259349,-2.216596301775723,-1.1914546685994765,0.05057520338465704,1.6205436739062082,3.4206975577225696,
N3,N3 One-sided contamination,41,-0.03225884395652896,0.9793124780207734,3.4019452959370935,18.330445637254357,-1.5352590444961003,-1.1450893521465522,-0.14808336864993876,0.924929181764759,5.478585534755516,0.018
N0,N0 Normal,42,-0.01474027609935433,1.0401781815956181,0.00020861358305382182,0.04360474928262459,-2.3011128795157,-1.6910246638045194,-0.024403917213978762,1.625893041300435,2.4212699235422357,
N1,N1 Severe skewness,42,-0.027944108733299555,0.9496672255435372,3.034878034218422,13.029178583363294,-0.7069513877983251,-0.7049843868595532,-0.36497385288676,1.7022698331128174,3.6327667330782347,
N2,N2 Extreme t3 tails,42,0.05549608186270122,0.8794982328739263,1.2610275085418043,7.7347295673408,-2.0537554607299984,-1.2716712709633131,0.05617427070083468,1.3062239059394112,2.8542534552909635,
N3,N3 One-sided contamination,42,0.005856052689392688,0.9939564753382117,3.622862643047096,19.385213012775537,-1.500554504979114,-1.0841249168902836,-0.10291805390005182,0.9507573563686449,5.520881697656409,0.02
N0,N0 Normal,43,0.031836468681883424,1.0418560725316832,-0.03477810083368645,-0.06476568337291866,-2.3265023905411333,-1.6115126562120525,0.04854813240290552,1.71231258658466,2.422711018514298,
N1,N1 Severe skewness,43,-0.023191089021960862,1.0091375689689417,2.8707762122603495,11.500097056171182,-0.706735618338705,-0.7045399923616918,-0.4274402172539915,1.9347268193345906,4.343753941051389,
N2,N2 Extreme t3 tails,43,0.021671333857044495,1.3695277570037192,7.00536251715001,120.00667209673962,-2.024112203225226,-1.3350680579088057,-0.012795380295826862,1.2813384827523269,2.142257924247372,
N3,N3 One-sided contamination,43,0.03445667418050735,1.0840982006146014,3.6416706011905573,17.840973619554752,-1.4337532390048433,-1.06995000147661,-0.09705286736674526,0.9799372868849058,5.887814700691809,0.024
N0,N0 Normal,44,0.021620291305995864,1.0531912495195006,0.06196823798871158,-0.24102417406493082,-2.2178924889619056,-1.68010369247319,0.0221280926012241,1.7644538802379086,2.3465670657910587,
N1,N1 Severe skewness,44,0.09555205833579446,1.2335118472428863,2.975968848289056,11.517847223305795,-0.7069038204326691,-0.7015563497670586,-0.3839828905101329,2.3881547674054975,5.531625816037306,
N2,N2 Extreme t3 tails,44,0.025514968452375063,1.0516162637896602,-4.590053641738217,74.3677595382632,-1.9145899252276892,-1.1705440288584579,0.03519307534258969,1.218369924148064,2.4064253278274297,
N3,N3 One-sided contamination,44,-0.0028883168656982754,1.108376664168404,3.812479069281678,19.16612000956445,-1.5594929247040716,-1.1163845755034978,-0.14000238596030934,0.9462347636506726,6.102950637285832,0.024
N0,N0 Normal,45,-0.022368117584199872,1.0711329485295573,-0.11037283947455832,-0.05433250756531738,-2.5105044490137027,-1.906531667899182,-0.0038352080995506096,1.6942135454101073,2.361877806246043,
N1,N1 Severe skewness,45,-0.040584290050568995,1.0061248245170755,3.4553861357328617,16.710618931069757,-0.7069814025545221,-0.7050146992268936,-0.4008204145866148,1.6740936032163756,5.012023331657983,
N2,N2 Extreme t3 tails,45,0.04220024879637628,0.9390287586520752,0.42077461189276116,4.507561882240279,-2.6230486977941663,-1.491096449822918,0.020674145856923322,1.4036308368234272,2.8481526331519285,
N3,N3 One-sided contamination,45,0.02883313371513288,0.997749177727175,3.727973796097324,19.71255962576114,-1.3755271743043254,-1.0364105607771739,-0.0650855989575653,0.9655560020706319,5.669631567973079,0.02
N0,N0 Normal,46,-0.006662471097801493,1.079133214139598,-0.017192558685009345,0.1198738420181642,-2.6392305871399526,-1.7337373671194767,-0.04171482201311395,1.649353326819932,2.6841847249203665,
N1,N1 Severe skewness,46,0.09549904670093154,1.0353566374987304,2.079623055425533,4.649146176443533,-0.7067840544919135,-0.7015047071121853,-0.31446073204652936,2.2695593654663684,3.9403774049834377,
N2,N2 Extreme t3 tails,46,0.007325925166097673,0.8546358845591242,-0.36382929195195507,4.300922505865389,-1.9623176994159153,-1.3434947891040006,0.02215826901145957,1.4609678195380627,1.9577440271690447,
N3,N3 One-sided contamination,46,-0.04864827015603443,0.8700816550863016,3.3891922090876103,21.394422059901938,-1.5123295331563178,-1.1641675415544057,-0.1228775910757433,0.9230374761761976,4.469531751510946,0.012
N0,N0 Normal,47,-0.019824205408302892,1.000279862960822,0.02899116016004919,0.28667773738526314,-2.4362041960442924,-1.6802427038513448,-0.029048590157044505,1.6218237080701308,2.2126071912835106,
